shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S05N,42.024717,-91.624143,370,
S05N,42.024868,-91.624411,371,
S05N,42.024924,-91.624532,372,
S05N,42.024935,-91.624568,373,
S05N,42.02494,-91.624598,374,
S05N,42.024946,-91.624665,375,
S05N,42.024948,-91.625207,376,
S05N,42.024946,-91.62575,377,
S05N,42.024945,-91.626023,378,
S05N,42.024944,-91.626755,379,
S05N,42.024941,-91.627362,380,
S05N,42.024942,-91.627604,381,
S05N,42.024939,-91.628051,382,
S05N,42.024937,-91.628323,383,
S05N,42.024934,-91.628912,384,
S05N,42.024934,-91.62909,385,
S05N,42.024713,-91.629081,386,
S05N,42.02457,-91.629071,387,
S05N,42.024456,-91.629084,388,
S05N,42.024432,-91.629078,389,
S05N,42.024419,-91.629073,390,
S05N,42.024394,-91.629055,391,
S05N,42.024348,-91.629002,392,
S05N,42.024329,-91.628971,393,
S05N,42.024317,-91.628932,394,
S05N,42.024312,-91.628865,395,
S05N,42.024313,-91.628784,396,
S05N,42.024312,-91.628643,397,
S05N,42.024314,-91.628049,398,
S05N,42.02431,-91.627881,399,
S05N,42.024306,-91.627858,400,
S05N,42.024228,-91.627641,401,
S05N,42.024217,-91.6276,402,
S05N,42.024213,-91.627575,403,
S05N,42.024212,-91.627552,404,
S05N,42.024209,-91.627353,405,
S05N,42.024213,-91.626647,406,
S05N,42.024212,-91.626321,407,
S05N,42.023293,-91.626304,408,
S05N,42.022935,-91.627574,409,
S05N,42.022832,-91.627952,410,
S05N,42.022755,-91.628212,411,
S05N,42.022681,-91.628439,412,
S05N,42.022603,-91.62867,413,
S05N,42.022417,-91.629115,414,
S05N,42.022211,-91.629533,415,
S05N,42.02216,-91.629615,416,
S05N,42.02197,-91.629927,417,
S05N,42.021715,-91.630272,418,
S05N,42.021522,-91.63049,419,
S05N,42.0213,-91.630713,420,
S05N,42.021018,-91.630967,421,
S05N,42.020659,-91.631292,422,
S05N,42.019477,-91.632355,423,
S05N,42.019409,-91.632422,424,
S05N,42.018652,-91.633101,425,
S05N,42.018321,-91.6334,426,
S05N,42.017767,-91.633899,427,
S05N,42.017444,-91.634168,428,
S05N,42.017074,-91.634401,429,
S05N,42.016842,-91.634556,430,
S05N,42.016667,-91.634645,431,
S05N,42.016549,-91.634702,432,
S05N,42.016301,-91.634807,433,
S05N,42.015957,-91.634923,434,
S05N,42.015882,-91.634942,435,
S05N,42.015673,-91.634993,436,
S05N,42.015409,-91.635038,437,
S05N,42.015255,-91.635054,438,
S05N,42.01515,-91.635064,439,
S05N,42.014962,-91.635073,440,
S05N,42.014868,-91.635069,441,
S05N,42.014654,-91.635066,442,
S05N,42.014248,-91.635059,443,
S05N,42.013733,-91.635046,444,
S05N,42.013432,-91.635033,445,
S05N,42.012329,-91.635005,446,
S05N,42.01221,-91.635002,447,
S05N,42.01115,-91.634982,448,
S05N,42.010979,-91.634982,449,
S05N,42.009834,-91.634892,450,
S05N,42.008637,-91.63489,451,
S05N,42.008262,-91.634865,452,
S05N,42.0078,-91.63485,453,
S05N,42.007333,-91.634833,454,
S05N,42.006168,-91.634763,455,
S05N,42.005141,-91.634759,456,
S05N,42.003437,-91.634682,457,
S05N,42.003295,-91.634744,458,
S05N,42.00229,-91.635163,459,
S05N,42.001235,-91.6356,460,
S05N,42.000375,-91.635986,461,
S05N,42.000221,-91.636059,462,
S05N,41.999946,-91.636172,463,
S05N,41.999199,-91.636464,464,
S05N,41.998591,-91.636732,465,
S05N,41.997743,-91.637185,466,
S05N,41.996988,-91.637727,467,
S05N,41.996826,-91.637876,468,
S05N,41.996506,-91.638154,469,
S05N,41.996281,-91.638397,470,
S05N,41.995935,-91.638843,471,
S05N,41.994711,-91.640767,472,
S05N,41.993485,-91.642958,473,
S05N,41.992774,-91.644242,474,
S05N,41.991584,-91.646265,475,
S05N,41.991425,-91.646552,476,
S05N,41.990646,-91.647902,477,
S05N,41.990312,-91.64851,478,
S05N,41.98971,-91.649541,479,
S05N,41.989589,-91.649742,480,
S05N,41.98929,-91.650268,481,
S05N,41.989067,-91.650652,482,
S05N,41.988125,-91.652298,483,
S05N,41.987194,-91.65392,484,
S05N,41.986263,-91.655557,485,
S05N,41.985194,-91.657514,486,
S05N,41.985132,-91.657613,487,
S05N,41.985011,-91.657793,488,
S05N,41.984486,-91.658671,489,
S05N,41.983833,-91.659801,490,
S05N,41.982558,-91.662021,491,
S05N,41.981927,-91.66311,492,
S05N,41.981291,-91.664236,493,
S05N,41.980621,-91.665376,494,
S05N,41.980038,-91.666426,495,
S05N,41.97937,-91.667584,496,
S05N,41.978485,-91.666699,497,
S05N,41.977621,-91.66582,498,
S05N,41.976812,-91.664936,499,
S05N,41.97595,-91.664099,500,
S05N,41.975121,-91.663236,501,
S05N,41.974297,-91.662396,502,
S05N,41.973473,-91.661515,503,
S05N,41.972663,-91.660692,504,
S05N,41.971808,-91.659821,505,
S05N,41.971007,-91.658993,506,
S05N,41.970361,-91.660105,507,
