shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S05B,42.024432,-91.629078,444,
S05B,42.024419,-91.629073,445,
S05B,42.024394,-91.629055,446,
S05B,42.024348,-91.629002,447,
S05B,42.024329,-91.628971,448,
S05B,42.024317,-91.628932,449,
S05B,42.024312,-91.628865,450,
S05B,42.024313,-91.628784,451,
S05B,42.024312,-91.628643,452,
S05B,42.024314,-91.628049,453,
S05B,42.02431,-91.627881,454,
S05B,42.024306,-91.627858,455,
S05B,42.024228,-91.627641,456,
S05B,42.024217,-91.6276,457,
S05B,42.024213,-91.627575,458,
S05B,42.024212,-91.627552,459,
S05B,42.024209,-91.627353,460,
S05B,42.024213,-91.626647,461,
S05B,42.024212,-91.626321,462,
S05B,42.023293,-91.626304,463,
S05B,42.022935,-91.627574,464,
S05B,42.022832,-91.627952,465,
S05B,42.022755,-91.628212,466,
S05B,42.022681,-91.628439,467,
S05B,42.022603,-91.62867,468,
S05B,42.022417,-91.629115,469,
S05B,42.022211,-91.629533,470,
S05B,42.02216,-91.629615,471,
S05B,42.02197,-91.629927,472,
S05B,42.021715,-91.630272,473,
S05B,42.021522,-91.63049,474,
S05B,42.0213,-91.630713,475,
S05B,42.021018,-91.630967,476,
S05B,42.020659,-91.631292,477,
S05B,42.019477,-91.632355,478,
S05B,42.019409,-91.632422,479,
S05B,42.018652,-91.633101,480,
S05B,42.018321,-91.6334,481,
S05B,42.017767,-91.633899,482,
S05B,42.017444,-91.634168,483,
S05B,42.017074,-91.634401,484,
S05B,42.016842,-91.634556,485,
S05B,42.016667,-91.634645,486,
S05B,42.016549,-91.634702,487,
S05B,42.016301,-91.634807,488,
S05B,42.015957,-91.634923,489,
S05B,42.015882,-91.634942,490,
S05B,42.015673,-91.634993,491,
S05B,42.015409,-91.635038,492,
S05B,42.015255,-91.635054,493,
S05B,42.01515,-91.635064,494,
S05B,42.014962,-91.635073,495,
S05B,42.014868,-91.635069,496,
S05B,42.014654,-91.635066,497,
S05B,42.014248,-91.635059,498,
S05B,42.013733,-91.635046,499,
S05B,42.013432,-91.635033,500,
S05B,42.012329,-91.635005,501,
S05B,42.01221,-91.635002,502,
S05B,42.01115,-91.634982,503,
S05B,42.010979,-91.634982,504,
S05B,42.009834,-91.634892,505,
S05B,42.008637,-91.63489,506,
S05B,42.008262,-91.634865,507,
S05B,42.0078,-91.63485,508,
S05B,42.007333,-91.634833,509,
S05B,42.006168,-91.634763,510,
S05B,42.005141,-91.634759,511,
S05B,42.003437,-91.634682,512,
S05B,42.003295,-91.634744,513,
S05B,42.00229,-91.635163,514,
S05B,42.001235,-91.6356,515,
S05B,42.000375,-91.635986,516,
S05B,42.000221,-91.636059,517,
S05B,41.999946,-91.636172,518,
S05B,41.999199,-91.636464,519,
S05B,41.998591,-91.636732,520,
S05B,41.997743,-91.637185,521,
S05B,41.996988,-91.637727,522,
S05B,41.996826,-91.637876,523,
S05B,41.996506,-91.638154,524,
S05B,41.996281,-91.638397,525,
S05B,41.995935,-91.638843,526,
S05B,41.994711,-91.640767,527,
S05B,41.993485,-91.642958,528,
S05B,41.992774,-91.644242,529,
S05B,41.991584,-91.646265,530,
S05B,41.991425,-91.646552,531,
S05B,41.990646,-91.647902,532,
S05B,41.990312,-91.64851,533,
S05B,41.98971,-91.649541,534,
S05B,41.989589,-91.649742,535,
S05B,41.98929,-91.650268,536,
S05B,41.989067,-91.650652,537,
S05B,41.988125,-91.652298,538,
S05B,41.987194,-91.65392,539,
S05B,41.986263,-91.655557,540,
S05B,41.985194,-91.657514,541,
S05B,41.985132,-91.657613,542,
S05B,41.985011,-91.657793,543,
S05B,41.984486,-91.658671,544,
S05B,41.983833,-91.659801,545,
S05B,41.982558,-91.662021,546,
S05B,41.981927,-91.66311,547,
S05B,41.981291,-91.664236,548,
S05B,41.980621,-91.665376,549,
S05B,41.980038,-91.666426,550,
S05B,41.97937,-91.667584,551,
S05B,41.978485,-91.666699,552,
S05B,41.977621,-91.66582,553,
S05B,41.976812,-91.664936,554,
S05B,41.97595,-91.664099,555,
S05B,41.975121,-91.663236,556,
S05B,41.974297,-91.662396,557,
S05B,41.973473,-91.661515,558,
S05B,41.972663,-91.660692,559,
S05B,41.971808,-91.659821,560,
S05B,41.971007,-91.658993,561,
S05B,41.970361,-91.660105,562,
